Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
19-09-2016,ASIANPAINT,EQ,1155.15,1157.2,1172,1157.2,1161,1163.6,1166.75,550698,64252928304999.99,33040,293683,0.5333
20-09-2016,ASIANPAINT,EQ,1163.6,1164,1173.7,1162.6,1163.3,1165.05,1168.64,966451,112943183055000.0,30753,730780,0.7561
21-09-2016,ASIANPAINT,EQ,1165.05,1165.9,1176,1165.9,1170,1170.6,1171.32,615798,7.21297E+13,43647,349686,0.5679
22-09-2016,ASIANPAINT,EQ,1170.6,1182.3,1197,1175,1189,1192,1185.3,913747,108306208309999.98,34622,532178,0.5824
23-09-2016,ASIANPAINT,EQ,1192,1201,1203.5,1185,1192,1191.2,1195.93,668223,7.99147E+13,27537,293118,0.4387
26-09-2016,ASIANPAINT,EQ,1191.2,1195,1195,1174.9,1181.5,1183,1181.17,817715,9.65859E+13,26415,500476,0.612
27-09-2016,ASIANPAINT,EQ,1183,1184.2,1203,1184.2,1195.9,1192.55,1194.51,532323,6.35865E+13,23009,228643,0.42950000000000005
28-09-2016,ASIANPAINT,EQ,1192.55,1193,1201,1188.1,1193.5,1193.5,1194.02,566690,67664162045000.01,18339,307357,0.5424
29-09-2016,ASIANPAINT,EQ,1193.5,1194.35,1203.35,1160,1185,1167.35,1175.49,1125599,132313337095000.0,32981,635208,0.5643
30-09-2016,ASIANPAINT,EQ,1167.35,1167,1179.95,1156,1160,1160.7,1162.28,478253,5.55865E+13,29959,270507,0.5656
03-10-2016,ASIANPAINT,EQ,1160.7,1170,1199,1165.4,1197,1193,1184.48,747111,8.84939E+13,41443,399397,0.5346000000000001
04-10-2016,ASIANPAINT,EQ,1193,1202,1203,1179.4,1184.75,1192.55,1193.75,503642,60122218595000.01,29233,240343,0.4772
05-10-2016,ASIANPAINT,EQ,1192.55,1188,1224,1185,1206.25,1208.75,1210.09,1080751,130780677209999.98,35729,455406,0.4214
06-10-2016,ASIANPAINT,EQ,1208.75,1210.1,1222.4,1201.7,1210,1209.5,1214.51,746006,9.0603E+13,45096,383369,0.5139
07-10-2016,ASIANPAINT,EQ,1209.5,1208,1210,1180.8,1183,1184.6,1190.8,873434,104008168450000.0,37252,496295,0.5682
10-10-2016,ASIANPAINT,EQ,1184.6,1189,1219,1189,1211,1212.65,1208.44,570180,68903089204999.99,22870,226077,0.3965
13-10-2016,ASIANPAINT,EQ,1212.65,1227,1227.3,1208.85,1214,1216.6,1215.8,1391322,169156904385000.0,73168,929475,0.6681
14-10-2016,ASIANPAINT,EQ,1216.6,1216.1,1220,1202.25,1205,1205.75,1209.69,354200,4.28471E+13,18491,171637,0.48460000000000003
17-10-2016,ASIANPAINT,EQ,1205.75,1208.1,1208.4,1178.5,1185,1182.3,1187.98,365921,4.34706E+13,20706,132678,0.3626
18-10-2016,ASIANPAINT,EQ,1182.3,1186.4,1193.35,1165.55,1175,1174.5,1173.59,1339044,157148559665000.0,52459,908217,0.6783
19-10-2016,ASIANPAINT,EQ,1174.5,1180,1184.15,1163.25,1171.2,1169.3,1170.42,1201677,140646741420000.0,37338,794584,0.6612
20-10-2016,ASIANPAINT,EQ,1169.3,1175,1177,1163.25,1165.25,1165.75,1169.47,448785,5.2484E+13,20653,240231,0.5353
21-10-2016,ASIANPAINT,EQ,1165.75,1172.9,1172.9,1144.4,1153.7,1153.5,1153.52,948987,109467810090000.02,50350,593466,0.6254
24-10-2016,ASIANPAINT,EQ,1153.5,1161.15,1162,1124.1,1130,1127.5,1134.02,1287073,145957063600000.0,57422,837682,0.6508
25-10-2016,ASIANPAINT,EQ,1127.5,1131.95,1158.3,1117.1,1153.15,1139.75,1133.17,3014876,341637776120000.0,99461,1633872,0.5418999999999999
26-10-2016,ASIANPAINT,EQ,1139.75,1153.3,1157,1113.9,1119.55,1123.1,1122.56,1323248,148542071455000.0,59133,730578,0.5521
27-10-2016,ASIANPAINT,EQ,1123.1,1133,1134.4,1081,1085,1085.45,1090.37,1764517,192397757425000.0,49435,878452,0.4978
28-10-2016,ASIANPAINT,EQ,1085.45,1081,1096.95,1066.05,1070.1,1069.9,1076.22,1732990,186508009215000.0,53609,1019103,0.5881000000000001
30-10-2016,ASIANPAINT,EQ,1069.9,1080,1085,1070,1076,1075.75,1076.4,149226,1.60627E+13,4095,90032,0.6033
01-11-2016,ASIANPAINT,EQ,1075.75,1077.1,1088.2,1072,1076.5,1076.7,1080.35,983171,106217250240000.0,73492,679039,0.6907
02-11-2016,ASIANPAINT,EQ,1076.7,1067.9,1083.35,1055.35,1060,1062.75,1069.62,872573,9.33321E+13,41941,472005,0.5409
03-11-2016,ASIANPAINT,EQ,1062.75,1058.3,1075,1033.45,1033.7,1037.15,1045.55,1075107,112408266175000.0,39037,628153,0.5843
04-11-2016,ASIANPAINT,EQ,1037.15,1039.2,1054.8,1035.1,1042.15,1043.05,1045.25,976222,102040038480000.0,42934,494765,0.5068
07-11-2016,ASIANPAINT,EQ,1043.05,1048,1059.6,1027.9,1037.15,1037.35,1043.79,829767,8.66101E+13,36837,351570,0.42369999999999997
08-11-2016,ASIANPAINT,EQ,1037.35,1044.75,1060,1040,1054.2,1057,1049.7,780312,8.19095E+13,23796,422301,0.5412
09-11-2016,ASIANPAINT,EQ,1057,999,1058.1,952,1055,1050.95,1024.49,2005884,205499944815000.0,68000,1036037,0.5165
10-11-2016,ASIANPAINT,EQ,1050.95,1056,1060,1008,1010.25,1011.3,1026.75,1719037,176501359350000.0,58652,970678,0.5647
11-11-2016,ASIANPAINT,EQ,1011.3,1000,1004.95,958,969,962.3,972.74,2665967,259330073755000.03,88176,1606055,0.6024
15-11-2016,ASIANPAINT,EQ,962.3,970.95,970.95,869,892,890.8,896.9,5354021,480200233785000.06,162791,3312186,0.6186
16-11-2016,ASIANPAINT,EQ,890.8,917.5,945.9,903,940,935.7,926.6,3032067,280951846815000.0,72228,1584693,0.5226
17-11-2016,ASIANPAINT,EQ,935.7,946,947.15,917,918.1,918.45,924.91,1310176,121179158759999.98,52750,529917,0.4045
18-11-2016,ASIANPAINT,EQ,918.45,925.9,928.95,899.85,900,908.2,915.23,1335202,122201242570000.0,58937,703105,0.5266
21-11-2016,ASIANPAINT,EQ,908.2,918,918,891.75,901.2,900,902.81,1639425,148008999440000.0,78481,903944,0.5514
22-11-2016,ASIANPAINT,EQ,900,908,912.95,895,912.95,907.75,902.46,1678288,151459183080000.0,55516,1046020,0.6233
23-11-2016,ASIANPAINT,EQ,907.75,915.9,946.4,912,940,942.05,935.08,2371811,221782171644999.97,58078,1391402,0.5866
24-11-2016,ASIANPAINT,EQ,942.05,938.25,965.75,932.05,935,936.1,948.09,2908165,275720152300000.0,88714,1315904,0.4525
25-11-2016,ASIANPAINT,EQ,936.1,943.9,953.3,938.8,944.05,945.45,946.53,1460489,138240063890000.02,57069,822217,0.563
28-11-2016,ASIANPAINT,EQ,945.45,950,968.65,933.5,937,936.1,947.65,1335539,126562005434999.98,71407,699048,0.5234000000000001
29-11-2016,ASIANPAINT,EQ,936.1,940.4,967,935.2,958,958.55,953.93,2507536,239200673485000.0,78048,1581449,0.6307
30-11-2016,ASIANPAINT,EQ,958.55,967.95,974.9,952.55,965.85,969.9,968.88,4460941,432212059770000.0,102145,3617337,0.8109000000000001
01-12-2016,ASIANPAINT,EQ,969.9,967,968,936,940,939.15,943.66,1517103,143162919585000.0,62376,826421,0.5447
02-12-2016,ASIANPAINT,EQ,939.15,936,936.5,902,906.3,904.85,915.97,2139914,196009931620000.0,58064,1239231,0.5791
05-12-2016,ASIANPAINT,EQ,904.85,910,941.6,895.25,939.25,937.65,922.42,1881935,173592744780000.0,61937,812386,0.43170000000000003
06-12-2016,ASIANPAINT,EQ,937.65,940.9,944.7,924.15,934.5,934.15,933.9,889147,8.30378E+13,29675,374420,0.42110000000000003
07-12-2016,ASIANPAINT,EQ,934.15,936,948.5,928.2,935.5,932.2,939.21,809152,7.59963E+13,30689,313396,0.3873
08-12-2016,ASIANPAINT,EQ,932.2,941.95,947.55,929.8,937.65,936.15,937.59,1024529,9.60593E+13,56690,533791,0.521
09-12-2016,ASIANPAINT,EQ,936.15,942,953.95,935.05,940,941.75,942.33,1600112,150783704605000.0,65882,809233,0.5057
12-12-2016,ASIANPAINT,EQ,941.75,931.3,937.15,909,911,910.25,920.17,1531811,140952919120000.0,111769,830363,0.5421
13-12-2016,ASIANPAINT,EQ,910.25,915,915,895,907.5,906.75,902.53,1572248,141900212965000.0,42778,697414,0.4436
14-12-2016,ASIANPAINT,EQ,906.75,908,923.2,908,914.35,914.35,917.19,944657,8.66431E+13,32349,349057,0.36950000000000005
15-12-2016,ASIANPAINT,EQ,914.35,909.65,916.75,901.7,903,903,907.44,958978,8.70214E+13,30946,444148,0.4631
16-12-2016,ASIANPAINT,EQ,903,911.95,911.95,898,901.4,899.9,902.92,1041676,9.4055E+13,40866,588387,0.5648
19-12-2016,ASIANPAINT,EQ,899.9,901.4,902,875.1,879,878.4,884.64,1905631,168579516595000.0,50451,1130389,0.5932000000000001
20-12-2016,ASIANPAINT,EQ,878.4,875.5,882,860.05,867.5,865.7,869.6,1811388,157517927445000.0,63850,1158903,0.6398
21-12-2016,ASIANPAINT,EQ,865.7,867.2,876.5,861.55,865,865.55,870.63,1321988,115095597759999.98,40495,770403,0.5828
22-12-2016,ASIANPAINT,EQ,865.55,865.55,874.3,851.1,872.65,870.3,860.94,1472349,126760377875000.0,59804,794777,0.5398
23-12-2016,ASIANPAINT,EQ,870.3,875,885,861.5,874,874,875.89,1325637,116111276759999.98,43885,457965,0.3455
26-12-2016,ASIANPAINT,EQ,874,874,885,860,866,867.8,873.08,1313467,114676761140000.02,45920,483981,0.3685
27-12-2016,ASIANPAINT,EQ,867.8,871.9,877.8,863.4,875,876,871.57,846898,7.38128E+13,28927,343539,0.4056
28-12-2016,ASIANPAINT,EQ,876,876,890,869.55,875.4,875.7,882.51,1093720,9.65224E+13,30781,457382,0.4182
29-12-2016,ASIANPAINT,EQ,875.7,879,887,877,880,880.05,881.42,1203203,106052701455000.0,41840,706008,0.5868
30-12-2016,ASIANPAINT,EQ,880.05,884.95,895,882.5,890.5,891.05,890.7,935476,8.33231E+13,33088,450500,0.4816
02-01-2017,ASIANPAINT,EQ,891.05,893,907.5,882.25,905.1,904.65,898.17,1031421,9.2639E+13,20633,495393,0.4803
03-01-2017,ASIANPAINT,EQ,904.65,910,910,893.45,896,896.6,902.42,2068282,186644897900000.0,33522,1392837,0.6734
04-01-2017,ASIANPAINT,EQ,896.6,901.9,914.5,897,906.7,906.6,906.98,1408241,127725246505000.0,39742,798486,0.5670000000000001
05-01-2017,ASIANPAINT,EQ,906.6,913.9,919.9,901.5,916.2,916.5,908.7,2569365,233477191244999.97,55520,1481154,0.5765
06-01-2017,ASIANPAINT,EQ,916.5,918,932.5,914.6,930.65,929.5,925.98,1717545,159041104930000.0,60859,1031276,0.6004
09-01-2017,ASIANPAINT,EQ,929.5,932,933.05,906,912.25,910.1,915.37,1356124,124135899009999.98,38597,820497,0.605
10-01-2017,ASIANPAINT,EQ,910.1,915,929,907.95,925.05,923.6,918.01,1735052,159280184485000.0,40137,1105094,0.6369
11-01-2017,ASIANPAINT,EQ,923.6,926.5,940.6,921.5,933,934.65,929.99,1236472,114990250095000.0,40105,707558,0.5722
12-01-2017,ASIANPAINT,EQ,934.65,935,939.35,926.3,931.75,933.55,932.58,955700,8.91271E+13,30850,533766,0.5585
13-01-2017,ASIANPAINT,EQ,933.55,935.55,938.2,927.15,933,933.25,933.31,770385,7.19011E+13,25787,392234,0.5091
16-01-2017,ASIANPAINT,EQ,933.25,930,941.55,926.9,938,935.25,936.45,889759,8.33218E+13,26199,565355,0.6354
17-01-2017,ASIANPAINT,EQ,935.25,940,963.5,937,958.45,960.15,950.52,1742445,165622191820000.0,49222,902563,0.518
18-01-2017,ASIANPAINT,EQ,960.15,960.15,972.45,960,960,963.35,966.83,1216887,117652392155000.0,39253,745259,0.6124
19-01-2017,ASIANPAINT,EQ,963.35,965.1,965.75,954.4,962,962.7,960.4,770727,7.40203E+13,18284,384701,0.4991
20-01-2017,ASIANPAINT,EQ,962.7,960.3,977.85,954.15,965.1,967.2,967.48,2190366,211912578035000.0,31105,1412715,0.645
23-01-2017,ASIANPAINT,EQ,967.2,967.4,973.55,957.75,960.95,964.7,964.26,1206139,116302912184999.98,35182,534353,0.443
24-01-2017,ASIANPAINT,EQ,964.7,963.5,979.85,953.6,979.85,973.45,964.67,1748158,168638968270000.0,47196,786898,0.4501
25-01-2017,ASIANPAINT,EQ,973.45,979,981.35,971.15,975,977.7,977.68,1128224,110303902140000.02,27200,615821,0.5458
27-01-2017,ASIANPAINT,EQ,977.7,979.8,989.6,964.1,968.05,969.6,975.67,1043635,101824534990000.0,32109,535591,0.5132
30-01-2017,ASIANPAINT,EQ,969.6,969,979,963,974,973.2,970.46,572175,55527550120000.01,15950,265133,0.46340000000000003
31-01-2017,ASIANPAINT,EQ,973.2,972.8,977.5,964,970,970.7,971.25,603928,5.86562E+13,26627,312931,0.5182
01-02-2017,ASIANPAINT,EQ,970.7,970.7,1001.05,970.2,988.95,991,987.91,1241463,122645889275000.0,38109,680782,0.5484
02-02-2017,ASIANPAINT,EQ,991,989.45,995,981.95,989,989,988.61,1365514,134996247990000.02,29609,1030123,0.7544
03-02-2017,ASIANPAINT,EQ,989,990,993.9,981.05,984.65,985.9,985.9,465754,4.59185E+13,14352,228419,0.4904
06-02-2017,ASIANPAINT,EQ,985.9,990.1,1004.95,985.5,991.45,992.5,996.77,744278,7.41876E+13,20884,257564,0.3461
07-02-2017,ASIANPAINT,EQ,992.5,992,1003.95,990.2,997.15,999.3,998.48,577723,5.76843E+13,17374,314322,0.5441
08-02-2017,ASIANPAINT,EQ,999.3,999.3,1009.9,981,997.9,997.7,997.49,1192386,118939379909999.98,41419,709427,0.595
09-02-2017,ASIANPAINT,EQ,997.7,999,1005,991,1003,1002.85,998.42,493191,4.92413E+13,23813,226381,0.459
10-02-2017,ASIANPAINT,EQ,1002.85,1005.9,1009,990.5,991.55,993.05,996.52,479738,4.78067E+13,14730,218463,0.4554
13-02-2017,ASIANPAINT,EQ,993.05,995,1000,981.5,984.3,984.75,989.61,643641,6.36956E+13,31141,367999,0.5717
14-02-2017,ASIANPAINT,EQ,984.75,988,988.05,970,982,980.8,977.94,604108,5.90779E+13,35677,300956,0.49820000000000003
15-02-2017,ASIANPAINT,EQ,980.8,981.2,986.95,976,981,981.7,982.34,600970,5.9036E+13,29763,364956,0.6073
16-02-2017,ASIANPAINT,EQ,981.7,985,989.55,967.75,970.45,969.9,974.31,932357,9.08407E+13,33662,564348,0.6053000000000001
17-02-2017,ASIANPAINT,EQ,969.9,973,973.4,955.6,960,960.8,964.53,1142332,110180985395000.0,48511,839051,0.7345
20-02-2017,ASIANPAINT,EQ,960.8,961,979.95,953.85,977.5,975.75,969.42,1092302,105889870150000.0,58513,711439,0.6513
21-02-2017,ASIANPAINT,EQ,975.75,977.7,993.95,976.3,991.2,991.5,986.25,885074,8.72906E+13,36501,545287,0.6161
22-02-2017,ASIANPAINT,EQ,991.5,995.1,1025.75,993.9,1020,1020.3,1010.62,2809160,283899916230000.0,94095,1786193,0.6358
23-02-2017,ASIANPAINT,EQ,1020.3,1030,1030,1005.35,1013.9,1009,1014.91,1580357,160391459870000.0,32632,925825,0.5858
27-02-2017,ASIANPAINT,EQ,1009,1010,1018.55,999,1005.6,1001.95,1004.54,738246,7.41597E+13,28244,464242,0.6288
28-02-2017,ASIANPAINT,EQ,1001.95,1003.1,1026.8,998.15,1025.8,1024.2,1011.67,1368244,138421442234999.98,52119,844189,0.617
01-03-2017,ASIANPAINT,EQ,1024.2,1030,1040,1026.05,1032,1032.75,1033.27,1124115,116151935384999.98,67503,553243,0.4922
02-03-2017,ASIANPAINT,EQ,1032.75,1037.9,1044.75,1026.4,1029.95,1028.75,1035.04,1037442,107379738675000.0,35497,609985,0.588
03-03-2017,ASIANPAINT,EQ,1028.75,1027.05,1027.05,1006,1015,1013.7,1013.19,596208,6.04071E+13,27771,245833,0.4123
06-03-2017,ASIANPAINT,EQ,1013.7,1020,1033.8,1016,1027.2,1029.4,1027.32,559268,57454828329999.99,23238,249222,0.44560000000000005
07-03-2017,ASIANPAINT,EQ,1029.4,1030.55,1032.6,1020.5,1023,1023.95,1024.19,429279,4.39663E+13,19046,297666,0.6934
08-03-2017,ASIANPAINT,EQ,1023.95,1024,1034.75,1015,1022.35,1022.55,1021.22,1164247,118894664865000.02,21239,938560,0.8062
09-03-2017,ASIANPAINT,EQ,1022.55,1028.5,1040.8,1025,1030.55,1031.1,1034.04,827512,8.55677E+13,31730,355273,0.4293
10-03-2017,ASIANPAINT,EQ,1031.1,1024.1,1037.2,1024.1,1028.9,1030.25,1031.1,579487,5.97507E+13,33905,344318,0.5942000000000001
14-03-2017,ASIANPAINT,EQ,1030.25,1049.8,1077.8,1040.6,1066.2,1071.4,1060.91,1640301,174020772930000.0,66285,1006074,0.6133
15-03-2017,ASIANPAINT,EQ,1071.4,1068,1075.5,1061.1,1066,1064.05,1065.69,619852,6.60572E+13,25539,294753,0.4755
16-03-2017,ASIANPAINT,EQ,1064.05,1071.25,1089.5,1068.25,1085.5,1087.55,1081.96,1382416,149572169285000.0,38532,955979,0.6915000000000001
17-03-2017,ASIANPAINT,EQ,1087.55,1090.25,1092.2,1075,1080.6,1079.45,1081.46,782439,8.46175E+13,27347,518747,0.663
20-03-2017,ASIANPAINT,EQ,1079.45,1081.8,1083,1067.15,1081.5,1079.7,1075.52,423077,4.55026E+13,16569,199844,0.47240000000000004
21-03-2017,ASIANPAINT,EQ,1079.7,1081.95,1084.95,1063.45,1069.85,1068.7,1076.27,1431610,154080437655000.0,35296,1050623,0.7339
22-03-2017,ASIANPAINT,EQ,1068.7,1058,1064.15,1048.55,1056.45,1057.85,1056.81,661176,69873877954999.99,33147,387820,0.5866
23-03-2017,ASIANPAINT,EQ,1057.85,1060,1070,1054,1059.55,1061.6,1060.71,466635,4.94962E+13,16584,251312,0.5386
24-03-2017,ASIANPAINT,EQ,1061.6,1062.8,1073,1061.05,1064,1064.25,1067.65,435183,4.64621E+13,16176,209952,0.48240000000000005
27-03-2017,ASIANPAINT,EQ,1064.25,1068,1068,1039.95,1042.95,1042.9,1047.72,833514,8.7329E+13,25129,585933,0.703
28-03-2017,ASIANPAINT,EQ,1042.9,1045,1061.95,1045,1061.9,1057.85,1055.29,452398,4.7741E+13,17904,266291,0.5886
29-03-2017,ASIANPAINT,EQ,1057.85,1062,1079,1057.85,1069.8,1068.1,1069.4,1345902,143931098960000.0,36236,804788,0.598
30-03-2017,ASIANPAINT,EQ,1068.1,1068.1,1074.7,1062,1065.75,1070.1,1068.97,1171200,125197978534999.98,40214,823922,0.7034999999999999
31-03-2017,ASIANPAINT,EQ,1070.1,1070,1079.5,1065,1070,1073.5,1073.59,937954,100697647180000.0,30904,627403,0.6689
03-04-2017,ASIANPAINT,EQ,1073.5,1074.7,1098.45,1068.5,1098,1089.85,1081.59,790370,8.54854E+13,23763,439796,0.5564
05-04-2017,ASIANPAINT,EQ,1089.85,1094,1094.65,1068.8,1081.35,1082.55,1081.46,927397,100293840365000.0,51632,608148,0.6558
06-04-2017,ASIANPAINT,EQ,1082.55,1078.4,1089,1071.5,1084.4,1086.9,1079.04,690411,7.44984E+13,22104,477188,0.6912
07-04-2017,ASIANPAINT,EQ,1086.9,1077,1089.9,1073.1,1074.8,1082.95,1083.97,837821,9.08169E+13,20805,588321,0.7022
10-04-2017,ASIANPAINT,EQ,1082.95,1078.4,1080.45,1057.05,1059,1059.2,1064.22,757492,8.06141E+13,20984,450326,0.5945
11-04-2017,ASIANPAINT,EQ,1059.2,1063.7,1076.75,1056.55,1075,1072.5,1068.69,731062,7.81278E+13,24736,487862,0.6673
12-04-2017,ASIANPAINT,EQ,1072.5,1075.5,1081.9,1063.1,1072,1070.45,1071.35,719256,7.70575E+13,27181,414298,0.5760000000000001
13-04-2017,ASIANPAINT,EQ,1070.45,1070.45,1081.4,1066.15,1074,1078.3,1074.82,328677,3.5327E+13,18915,185559,0.5646
17-04-2017,ASIANPAINT,EQ,1078.3,1079.55,1080,1056.45,1060,1059.35,1062.6,506747,5.38467E+13,32315,322675,0.6368
18-04-2017,ASIANPAINT,EQ,1059.35,1062.4,1068.95,1037.3,1042.7,1040.45,1055.52,722855,7.6299E+13,24569,451420,0.6245
19-04-2017,ASIANPAINT,EQ,1040.45,1044,1056,1033.7,1052.6,1048.9,1044.18,398732,4.16349E+13,31599,212642,0.5333
20-04-2017,ASIANPAINT,EQ,1048.9,1056,1062.75,1042.5,1060,1058.8,1051.39,493562,5.18925E+13,24358,299680,0.6072
21-04-2017,ASIANPAINT,EQ,1058.8,1065.9,1071.5,1054.2,1065,1065.45,1065,701515,7.47114E+13,23224,425397,0.6064
24-04-2017,ASIANPAINT,EQ,1065.45,1066.1,1074.35,1063.7,1067.75,1069.95,1069.48,363436,3.88688E+13,11478,170905,0.47020000000000006
25-04-2017,ASIANPAINT,EQ,1069.95,1074.7,1101.95,1070,1091.1,1097.9,1089.09,1060527,115501352205000.0,42682,632279,0.5962
26-04-2017,ASIANPAINT,EQ,1097.9,1104.9,1122,1092.75,1100.85,1104.65,1108.49,1870316,207322857005000.0,48758,1007639,0.5388000000000001
27-04-2017,ASIANPAINT,EQ,1104.65,1104.9,1109.55,1092,1107.9,1105.35,1102.38,666287,7.345E+13,23310,393398,0.5904
28-04-2017,ASIANPAINT,EQ,1105.35,1106.6,1124.95,1105.35,1122,1120.45,1117.83,1012065,113132104320000.0,39438,631441,0.6239
02-05-2017,ASIANPAINT,EQ,1120.45,1123.1,1137.5,1100,1108.95,1112.1,1115.55,1031522,115071910709999.98,42009,559789,0.5427000000000001
03-05-2017,ASIANPAINT,EQ,1112.1,1116,1123.95,1113,1118,1118.9,1118.04,476101,5.32302E+13,20837,290604,0.6104
04-05-2017,ASIANPAINT,EQ,1118.9,1118.9,1135,1117.6,1135,1132.6,1126.85,878814,9.90289E+13,32000,623966,0.71
05-05-2017,ASIANPAINT,EQ,1132.6,1135,1160,1134,1146,1146.8,1149.1,1518367,174476256095000.0,40207,820082,0.5401
08-05-2017,ASIANPAINT,EQ,1146.8,1150,1173,1143.4,1171.75,1167.35,1157.54,672001,7.77869E+13,18290,391108,0.5820000000000001
09-05-2017,ASIANPAINT,EQ,1167.35,1172.45,1176.85,1160.1,1162,1165.3,1169.07,734416,8.58583E+13,13237,487950,0.6644
10-05-2017,ASIANPAINT,EQ,1165.3,1167.1,1182,1148.15,1150,1158.3,1165.69,1004939,117144915825000.0,33068,501347,0.4989
11-05-2017,ASIANPAINT,EQ,1158.3,1159,1178.9,1152.3,1170.45,1166.45,1167.98,1003768,117238080445000.0,36548,319288,0.3181
12-05-2017,ASIANPAINT,EQ,1166.45,1170.2,1179,1127,1135,1132.95,1138.69,2500503,284728905100000.0,46369,1153811,0.46140000000000003
15-05-2017,ASIANPAINT,EQ,1132.95,1142.9,1149.9,1135,1149.9,1148.05,1145.57,729473,8.35665E+13,20868,471377,0.6462000000000001
16-05-2017,ASIANPAINT,EQ,1148.05,1148.9,1149.7,1129.6,1143.5,1142.85,1137.2,913600,103894625420000.0,35436,641893,0.7026000000000001
17-05-2017,ASIANPAINT,EQ,1142.85,1143,1159,1136.55,1156.75,1154.95,1149.76,579709,66652390129999.99,24824,282528,0.48740000000000006
18-05-2017,ASIANPAINT,EQ,1154.95,1147.15,1159.8,1140,1154.8,1151.35,1149.89,702003,8.07227E+13,23468,436095,0.6212
19-05-2017,ASIANPAINT,EQ,1151.35,1139.85,1144.8,1098.8,1131,1123.15,1124.84,1732673,194898582770000.0,87720,1021656,0.5896
22-05-2017,ASIANPAINT,EQ,1123.15,1124.25,1137.85,1104,1115,1112.55,1114.62,1058940,118031367784999.98,35354,634686,0.5994
23-05-2017,ASIANPAINT,EQ,1112.55,1119.95,1126.55,1091.45,1100,1098.9,1100.96,1374392,151314569340000.0,39196,938302,0.6827
24-05-2017,ASIANPAINT,EQ,1098.9,1095,1107.05,1080.5,1095,1091.2,1091.35,1551698,169345251960000.0,41861,1178089,0.7592
25-05-2017,ASIANPAINT,EQ,1091.2,1095.55,1125,1090.05,1112.95,1113.2,1103.08,1226634,135307300365000.02,25147,780546,0.6363000000000001
26-05-2017,ASIANPAINT,EQ,1113.2,1124.95,1148.8,1124,1131.1,1132.45,1136.19,915210,103985209005000.0,26431,503139,0.5498
29-05-2017,ASIANPAINT,EQ,1132.45,1125,1150,1125,1150,1146.55,1142.72,460152,5.25824E+13,18073,154068,0.3348
30-05-2017,ASIANPAINT,EQ,1146.55,1150,1166.1,1147,1159.05,1159.45,1157.02,460978,5.33363E+13,14351,175817,0.3814
31-05-2017,ASIANPAINT,EQ,1159.45,1159,1165,1144.55,1148.3,1151.2,1154.09,1488564,171793501380000.0,68693,1216029,0.8169
01-06-2017,ASIANPAINT,EQ,1151.2,1150,1162,1133.1,1160.45,1160.45,1147.48,578030,66327756279999.99,30430,300818,0.5204
02-06-2017,ASIANPAINT,EQ,1160.45,1161.2,1174.9,1160.2,1162,1164.3,1167.23,437401,5.10547E+13,18139,171177,0.3914
05-06-2017,ASIANPAINT,EQ,1164.3,1165,1176.4,1159.5,1162,1161.55,1166.51,425935,4.96856E+13,23829,215478,0.5059
06-06-2017,ASIANPAINT,EQ,1161.55,1162.15,1165.3,1141.05,1155,1153.15,1150.02,787798,9.05985E+13,30990,481260,0.6109
07-06-2017,ASIANPAINT,EQ,1153.15,1154,1168,1146,1164.5,1161.5,1160.05,531046,61604089670000.01,51084,291088,0.5481
08-06-2017,ASIANPAINT,EQ,1161.5,1174.8,1174.8,1140.2,1144.8,1143.3,1151.03,1202971,138465968930000.0,54584,849885,0.7065
09-06-2017,ASIANPAINT,EQ,1143.3,1145,1157.6,1132.15,1155.25,1155.75,1145.61,559008,64040459279999.99,21138,258341,0.4621
12-06-2017,ASIANPAINT,EQ,1155.75,1154.4,1158.65,1142.6,1151,1150.7,1149.27,649908,7.46917E+13,23877,444767,0.6844
13-06-2017,ASIANPAINT,EQ,1150.7,1151.2,1154.25,1142.25,1148,1149.7,1149.64,855507,9.83528E+13,31829,707267,0.8267
14-06-2017,ASIANPAINT,EQ,1149.7,1151,1152.85,1126.25,1150,1149.6,1139.72,931530,106168522155000.0,45149,545964,0.5861
15-06-2017,ASIANPAINT,EQ,1149.6,1148,1150,1133.35,1143.1,1140.3,1138.95,1003963,114345896259999.98,49987,686494,0.6838
16-06-2017,ASIANPAINT,EQ,1140.3,1142.7,1149.8,1128.45,1143,1145.4,1141.17,1184164,135133437695000.0,56798,857860,0.7244
19-06-2017,ASIANPAINT,EQ,1145.4,1149,1158,1137.95,1157.6,1154.15,1147.81,808994,9.28571E+13,35058,552864,0.6834
20-06-2017,ASIANPAINT,EQ,1154.15,1155.1,1156.85,1144.5,1150,1149.45,1149.15,804319,9.24283E+13,29440,580762,0.7221
21-06-2017,ASIANPAINT,EQ,1149.45,1158,1160.4,1149.9,1156.5,1155.4,1154.89,553929,6.39726E+13,24188,317415,0.573
22-06-2017,ASIANPAINT,EQ,1155.4,1157,1171,1156.6,1160.15,1162.55,1165.03,651018,7.58455E+13,21717,369199,0.5671
23-06-2017,ASIANPAINT,EQ,1162.55,1163,1164.5,1146.1,1154,1153.65,1152.81,596082,68717090929999.99,23188,401197,0.6731
27-06-2017,ASIANPAINT,EQ,1153.65,1157,1168.35,1130,1132,1134.15,1141.73,484244,55287478070000.01,21273,213034,0.4399
